airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,9/03/2019,Delhi,Cochin,13:55:00,04:25:00,870,2.0,No info,17229
Air India,9/06/2019,Delhi,Cochin,09:45:00,09:25:00,1420,1.0,No info,7690
Jet Airways,27/05/2019,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,12898
Air Asia,9/06/2019,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No info,5645
Jet Airways,24/06/2019,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,10262
Vistara,15/03/2019,Banglore,New Delhi,06:40:00,10:25:00,1665,1.0,No info,6590
Air India,1/04/2019,Kolkata,Banglore,17:30:00,08:55:00,925,1.0,No info,7893
Indigo,6/06/2019,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No info,6582
Air India,18/05/2019,Delhi,Cochin,10:00:00,07:40:00,1300,1.0,No info,8372
Multiple Carriers,27/06/2019,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No info,8266
Indigo,1/06/2019,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No info,8238
Jet Airways,1/04/2019,Kolkata,Banglore,14:05:00,22:35:00,510,1.0,No info,13364
Air India,27/05/2019,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No info,10441
Air India,24/05/2019,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No info,15422
Indigo,24/06/2019,Delhi,Cochin,05:05:00,12:10:00,425,1.0,No info,6442
Jet Airways,15/06/2019,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,10262
Air India,1/05/2019,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No info,16372
Jet Airways,18/05/2019,Kolkata,Banglore,05:45:00,04:40:00,1375,1.0,No info,13941
Air India,21/03/2019,Banglore,New Delhi,08:15:00,11:20:00,1625,2.0,No info,7642
Jet Airways,27/05/2019,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No info,15129
Indigo,15/03/2019,Banglore,New Delhi,08:30:00,11:30:00,180,0.0,No info,6860
Air India,27/05/2019,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No info,16163
Indigo,3/04/2019,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No info,3943
Indigo,9/04/2019,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No info,6270
Jet Airways,12/06/2019,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,No info,13626
Spicejet,18/05/2019,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,4423
Jet Airways,24/05/2019,Kolkata,Banglore,20:00:00,19:50:00,1430,1.0,In-flight meal not included,10844
Jet Airways,12/06/2019,Kolkata,Banglore,18:55:00,19:50:00,1495,1.0,In-flight meal not included,8529
Indigo,21/06/2019,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No info,5000
Air India,6/03/2019,Mumbai,Hyderabad,09:40:00,23:45:00,845,2.0,No info,22619
Jet Airways,9/03/2019,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,No info,15029
Air Asia,9/03/2019,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No info,8327
Air Asia,24/05/2019,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No info,4483
Indigo,18/04/2019,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No info,4591
Multiple Carriers,1/06/2019,Delhi,Cochin,07:05:00,21:00:00,835,1.0,In-flight meal not included,10406
Jet Airways,27/06/2019,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,10262
Multiple Carriers,3/03/2019,Delhi,Cochin,12:50:00,01:35:00,765,1.0,No info,18192
Air India,1/04/2019,Kolkata,Banglore,09:25:00,05:25:00,1200,2.0,No info,12219
Air India,9/05/2019,Delhi,Cochin,10:55:00,19:15:00,500,2.0,No info,11753
Jet Airways,27/05/2019,Delhi,Cochin,20:55:00,04:25:00,450,1.0,No info,16079
Air India,18/04/2019,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No info,8246
Multiple Carriers,3/06/2019,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No info,12524
Jet Airways,12/05/2019,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,No info,13941
Indigo,6/06/2019,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No info,4823
Jet Airways,9/05/2019,Delhi,Cochin,13:25:00,04:25:00,900,2.0,No info,16704
Indigo,3/05/2019,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No info,2754
Air India,12/03/2019,Banglore,New Delhi,08:50:00,16:20:00,1890,2.0,No info,12778
Jet Airways,24/05/2019,Kolkata,Banglore,20:00:00,23:35:00,1655,1.0,In-flight meal not included,10844
Air India,6/06/2019,Kolkata,Banglore,16:50:00,07:55:00,905,1.0,No info,8366
Spicejet,1/04/2019,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No info,3873
Air India,21/05/2019,Kolkata,Banglore,08:20:00,23:15:00,895,2.0,No info,13164
Multiple Carriers,3/03/2019,Delhi,Cochin,02:15:00,15:30:00,795,1.0,No info,17057
Indigo,27/05/2019,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No info,4804
Jet Airways,12/06/2019,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,No info,13044
Air India,21/03/2019,Banglore,New Delhi,10:30:00,11:20:00,1490,1.0,No info,6383
Multiple Carriers,15/06/2019,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No info,7408
Jet Airways,12/06/2019,Kolkata,Banglore,18:55:00,12:00:00,1025,1.0,In-flight meal not included,8529
Spicejet,18/03/2019,Mumbai,Hyderabad,13:10:00,14:30:00,80,0.0,No check-in baggage included,2385
Air India,12/06/2019,Delhi,Cochin,05:00:00,07:40:00,1600,2.0,No info,10231
Spicejet,12/06/2019,Kolkata,Banglore,15:05:00,20:20:00,315,1.0,No info,4649
Multiple Carriers,27/05/2019,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No info,7618
Jet Airways,12/03/2019,Banglore,New Delhi,18:55:00,09:30:00,875,1.0,No info,13817
Air India,9/06/2019,Delhi,Cochin,17:40:00,08:15:00,875,1.0,No info,7468
Jet Airways,24/03/2019,Kolkata,Banglore,08:25:00,23:25:00,900,1.0,No info,13759
Multiple Carriers,12/06/2019,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No info,6795
Multiple Carriers,1/06/2019,Delhi,Cochin,10:35:00,19:00:00,505,1.0,No info,11200
Indigo,6/05/2019,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No info,5224
Air India,9/06/2019,Kolkata,Banglore,07:00:00,05:25:00,1345,2.0,No info,12744
Multiple Carriers,24/06/2019,Delhi,Cochin,11:25:00,19:00:00,455,1.0,No info,10678
Indigo,3/03/2019,Delhi,Cochin,08:35:00,22:20:00,825,1.0,No info,10236
Indigo,1/03/2019,Mumbai,Hyderabad,02:30:00,04:00:00,90,0.0,No info,16000
Indigo,18/05/2019,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No info,3850
Air India,9/05/2019,Delhi,Cochin,05:55:00,19:15:00,800,2.0,No info,10861
Air India,12/05/2019,Kolkata,Banglore,09:10:00,13:15:00,245,1.0,No info,8996
Indigo,21/04/2019,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No info,4423
Air India,12/06/2019,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No info,8603
Multiple Carriers,18/05/2019,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No info,7564
Indigo,24/04/2019,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No info,5073
Indigo,18/05/2019,Delhi,Cochin,14:20:00,22:30:00,490,1.0,No info,7640
Jet Airways,3/06/2019,Delhi,Cochin,13:00:00,19:00:00,360,1.0,No info,14714
Jet Airways,01/03/2019,Banglore,New Delhi,05:45:00,16:10:00,625,1.0,No info,26890
Multiple Carriers,27/06/2019,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No info,12192
Vistara,15/04/2019,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,5613
Jet Airways,1/04/2019,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,No info,12681
Air India,15/05/2019,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No info,4145
Jet Airways,24/03/2019,Kolkata,Banglore,18:55:00,18:10:00,1395,1.0,No info,14231
Spicejet,3/06/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No check-in baggage included,3543
Vistara,9/06/2019,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No info,11982
Jet Airways,06/03/2019,Banglore,New Delhi,05:45:00,10:25:00,280,1.0,No info,19225
Jet Airways,9/05/2019,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,In-flight meal not included,3210
Air India,1/06/2019,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No info,7171
Jet Airways,15/06/2019,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,10262
Goair,21/04/2019,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No info,7031
Multiple Carriers,9/05/2019,Delhi,Cochin,17:45:00,01:30:00,465,1.0,No info,9021
Jet Airways,21/05/2019,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,No info,16079
Air Asia,9/05/2019,Kolkata,Banglore,19:55:00,23:30:00,215,1.0,No info,5162
Air India,9/05/2019,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No info,12592
Multiple Carriers,9/05/2019,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No info,9794
Goair,27/06/2019,Banglore,Delhi,11:40:00,14:30:00,170,0.0,No info,3898
Jet Airways,24/03/2019,Mumbai,Hyderabad,02:55:00,04:25:00,90,0.0,In-flight meal not included,2071
Air India,27/06/2019,Banglore,Delhi,17:00:00,19:45:00,165,0.0,No info,6961
Jet Airways,24/05/2019,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No info,8781
Multiple Carriers,27/05/2019,Delhi,Cochin,03:50:00,19:00:00,910,1.0,No info,10197
Air India,1/06/2019,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No info,3100
Indigo,1/05/2019,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No info,4332
Indigo,03/03/2019,Banglore,New Delhi,14:25:00,19:25:00,300,1.0,No info,11873
Jet Airways,27/05/2019,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No info,7229
Jet Airways,6/06/2019,Delhi,Cochin,11:30:00,19:00:00,450,1.0,No info,14714
Air India,24/06/2019,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No info,9548
Jet Airways,06/03/2019,Banglore,New Delhi,16:55:00,09:30:00,995,1.0,No info,17261
Indigo,6/03/2019,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No info,14871
Air India,9/05/2019,Kolkata,Banglore,14:30:00,12:30:00,1320,2.0,No info,15107
Air Asia,9/05/2019,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No info,7353
Jet Airways,24/05/2019,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,10844
Jet Airways,6/05/2019,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No info,5678
Jet Airways,01/03/2019,Banglore,New Delhi,05:45:00,11:25:00,340,1.0,Business class,79512
Jet Airways,6/03/2019,Delhi,Cochin,09:00:00,18:50:00,590,1.0,In-flight meal not included,15400
Air India,15/03/2019,Banglore,New Delhi,10:30:00,21:25:00,655,2.0,No info,6593
Jet Airways,18/06/2019,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No info,8016
Air Asia,21/06/2019,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No info,3383
Jet Airways,6/06/2019,Kolkata,Banglore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,10844
Jet Airways,21/05/2019,Delhi,Cochin,23:05:00,12:35:00,810,2.0,No info,15129
Air India,1/05/2019,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No info,16372
Jet Airways,24/05/2019,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,No info,13067
Multiple Carriers,9/06/2019,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No info,12192
Vistara,24/03/2019,Kolkata,Banglore,17:00:00,09:10:00,970,1.0,No info,13310
Spicejet,1/06/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Jet Airways,18/03/2019,Banglore,New Delhi,07:00:00,16:10:00,550,1.0,No info,12284
Indigo,15/05/2019,Delhi,Cochin,06:50:00,16:10:00,560,1.0,No info,6442
Jet Airways,9/05/2019,Kolkata,Banglore,16:30:00,08:15:00,945,1.0,No info,13941
Jet Airways,15/06/2019,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No info,5678
Air India,9/03/2019,Delhi,Cochin,05:55:00,19:15:00,800,2.0,No info,18736
Indigo,3/03/2019,Delhi,Cochin,18:35:00,01:35:00,420,1.0,No info,14871
Multiple Carriers,18/05/2019,Delhi,Cochin,15:05:00,01:30:00,625,2.0,No info,16840
Air India,1/05/2019,Kolkata,Banglore,10:00:00,23:15:00,795,1.0,No info,10203
Jet Airways,27/05/2019,Delhi,Cochin,13:00:00,19:00:00,360,1.0,No info,16079
Jet Airways,15/06/2019,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,In-flight meal not included,10368
Air India,15/06/2019,Delhi,Cochin,05:15:00,07:40:00,1585,3.0,No info,10493
Jet Airways,24/03/2019,Kolkata,Banglore,19:45:00,08:10:00,745,1.0,No info,14231
Jet Airways,6/06/2019,Kolkata,Banglore,17:00:00,09:45:00,1005,1.0,No info,12692
Multiple Carriers,24/06/2019,Delhi,Cochin,10:20:00,01:30:00,910,1.0,In-flight meal not included,5797
Air India,3/04/2019,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No info,3100
Air India,24/05/2019,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No info,3100
Jet Airways,21/05/2019,Kolkata,Banglore,20:25:00,19:10:00,1365,1.0,No info,13067
Multiple Carriers,6/05/2019,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No info,13727
Indigo,15/06/2019,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No info,4804
Indigo,15/05/2019,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No info,4804
Air India,12/04/2019,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No info,5911
Indigo,9/03/2019,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No info,6297
Indigo,27/04/2019,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No info,4804
Jet Airways,9/06/2019,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,In-flight meal not included,10368
Jet Airways,18/05/2019,Delhi,Cochin,23:05:00,12:35:00,810,2.0,No info,15129
Jet Airways,12/06/2019,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,10539
Jet Airways,06/03/2019,Banglore,New Delhi,05:45:00,18:25:00,760,1.0,No info,16736
Air India,12/05/2019,Kolkata,Banglore,09:25:00,13:45:00,1700,2.0,No info,12592
Indigo,12/06/2019,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No info,3597
Jet Airways,3/06/2019,Delhi,Cochin,19:15:00,19:00:00,1425,1.0,In-flight meal not included,10262
Air India,18/05/2019,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No info,14109
Indigo,18/04/2019,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No info,5644
Vistara,12/06/2019,Banglore,Delhi,11:30:00,14:20:00,170,0.0,No info,4668
Air India,21/05/2019,Kolkata,Banglore,09:50:00,08:55:00,1385,2.0,No info,14960
Jet Airways,1/05/2019,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No info,13941
Spicejet,1/04/2019,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,3573
Indigo,3/03/2019,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No info,6565
Indigo,6/05/2019,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No info,7191
Air India,15/04/2019,Kolkata,Banglore,20:45:00,23:20:00,155,0.0,No info,4145
Jet Airways,3/06/2019,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,6478
Jet Airways,12/06/2019,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,10262
Spicejet,6/04/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No info,3873
Air India,21/03/2019,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No info,7934
Multiple Carriers,6/06/2019,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No info,14848
Air India,18/05/2019,Kolkata,Banglore,07:00:00,20:25:00,805,1.0,No info,11306
Air India,1/05/2019,Kolkata,Banglore,17:30:00,13:45:00,1215,2.0,No info,15164
Air India,18/06/2019,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No info,6961
Spicejet,18/04/2019,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,5515
Air India,18/04/2019,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No info,6094
Air India,21/06/2019,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No info,5201
Jet Airways,27/05/2019,Delhi,Cochin,09:00:00,04:25:00,1165,1.0,In-flight meal not included,12898
Multiple Carriers,27/06/2019,Delhi,Cochin,08:45:00,19:00:00,615,1.0,No info,11789
Multiple Carriers,12/06/2019,Delhi,Cochin,11:40:00,19:00:00,440,1.0,No info,11789
Jet Airways,9/03/2019,Delhi,Cochin,17:25:00,04:25:00,660,1.0,No info,15554
Indigo,21/03/2019,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No info,6426
Jet Airways,6/03/2019,Delhi,Cochin,22:20:00,04:25:00,365,1.0,In-flight meal not included,12583
Air India,21/05/2019,Delhi,Cochin,13:05:00,09:25:00,1220,2.0,No info,10467
Multiple Carriers,9/05/2019,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No info,7670
Vistara,18/04/2019,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No info,5823
Indigo,1/05/2019,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No info,3597
Air Asia,27/05/2019,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No info,3807
Indigo,24/04/2019,Banglore,Delhi,00:30:00,03:25:00,175,0.0,No info,3419
Vistara,6/05/2019,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No info,4878
Air India,15/03/2019,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No info,7082
Multiple Carriers,24/06/2019,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No info,12524
Air Asia,21/06/2019,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No info,3807
Multiple Carriers,12/06/2019,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No info,7408
Multiple Carriers,18/05/2019,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No info,13727
Air India,24/04/2019,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No info,6094
Multiple Carriers,27/06/2019,Delhi,Cochin,09:15:00,19:00:00,585,1.0,No info,11622
Jet Airways,09/03/2019,Banglore,New Delhi,08:55:00,10:45:00,1550,1.0,In-flight meal not included,11087
Air India,12/03/2019,Banglore,New Delhi,17:25:00,10:15:00,1010,2.0,No info,12778
Multiple Carriers,1/06/2019,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No info,8835
Air India,6/05/2019,Kolkata,Banglore,09:25:00,15:05:00,1780,2.0,No info,11542
Jet Airways,3/03/2019,Delhi,Cochin,20:50:00,04:25:00,455,1.0,No info,17234
Air Asia,1/06/2019,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No info,9330
Indigo,21/06/2019,Mumbai,Hyderabad,16:55:00,18:25:00,90,0.0,No info,4392
Air India,27/05/2019,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No info,13381
Spicejet,27/04/2019,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No info,4174
Jet Airways,27/04/2019,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,4544
Jet Airways,24/05/2019,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,4030
Jet Airways,12/06/2019,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,No info,12692
Spicejet,15/05/2019,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No info,3873
Jet Airways,24/04/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No info,7229
Jet Airways,3/06/2019,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,10262
Vistara,09/03/2019,Banglore,New Delhi,21:10:00,00:05:00,175,0.0,No info,7240
Jet Airways,18/05/2019,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No info,15554
Jet Airways,3/03/2019,Mumbai,Hyderabad,02:55:00,04:25:00,90,0.0,No info,5678
Air India,3/04/2019,Kolkata,Banglore,19:00:00,11:05:00,965,1.0,No info,4227
Jet Airways,6/05/2019,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No info,9358
Air India,1/06/2019,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No info,7480
Jet Airways,27/05/2019,Delhi,Cochin,02:15:00,12:35:00,620,1.0,No info,16376
Jet Airways,6/06/2019,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,In-flight meal not included,7757
Spicejet,24/05/2019,Kolkata,Banglore,11:15:00,18:30:00,435,1.0,No info,9630
Jet Airways,15/06/2019,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,7229
Air India,1/05/2019,Kolkata,Banglore,09:50:00,08:55:00,1385,2.0,No info,13227
Jet Airways,21/05/2019,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,No info,16079
Jet Airways,6/05/2019,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,In-flight meal not included,9663
Spicejet,15/04/2019,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,4423
Jet Airways,6/06/2019,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No info,14714
Jet Airways,24/03/2019,Kolkata,Banglore,21:10:00,23:25:00,1575,1.0,In-flight meal not included,10031
Indigo,21/03/2019,Delhi,Cochin,09:10:00,15:30:00,380,1.0,No info,9709
Jet Airways,6/04/2019,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,5177
Jet Airways,12/03/2019,Banglore,New Delhi,18:55:00,10:45:00,950,1.0,No info,13817
Goair,12/06/2019,Delhi,Cochin,14:25:00,19:35:00,310,1.0,No info,7870
Air India,15/05/2019,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No info,10493
Jet Airways,18/03/2019,Banglore,New Delhi,18:40:00,07:40:00,780,1.0,In-flight meal not included,10972
Multiple Carriers,27/05/2019,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No info,15898
Jet Airways,24/03/2019,Kolkata,Banglore,13:55:00,04:45:00,890,1.0,No info,13759
Jet Airways,27/06/2019,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,In-flight meal not included,10262
Goair,3/03/2019,Delhi,Cochin,14:10:00,19:20:00,310,1.0,No info,22794
Jet Airways,27/06/2019,Delhi,Cochin,11:30:00,12:35:00,1505,1.0,In-flight meal not included,10262
Air India,24/06/2019,Delhi,Cochin,13:30:00,23:00:00,570,1.0,No info,8907
Jet Airways,12/06/2019,Kolkata,Banglore,18:55:00,04:40:00,585,1.0,In-flight meal not included,6959
Indigo,9/05/2019,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No info,3419
Spicejet,3/05/2019,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No check-in baggage included,1965
Jet Airways,27/06/2019,Delhi,Cochin,22:50:00,04:25:00,335,1.0,In-flight meal not included,12898
Air India,27/03/2019,Delhi,Cochin,13:05:00,07:40:00,1115,2.0,No info,8875
Multiple Carriers,9/06/2019,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No info,9646
Jet Airways,27/03/2019,Delhi,Cochin,05:10:00,04:25:00,1395,2.0,In-flight meal not included,9412
Jet Airways,9/05/2019,Kolkata,Banglore,20:00:00,10:05:00,845,1.0,No info,13584
Jet Airways,09/03/2019,Banglore,New Delhi,21:25:00,07:40:00,615,1.0,In-flight meal not included,7832
Air India,9/06/2019,Kolkata,Banglore,09:50:00,12:30:00,1600,2.0,No info,14960
Jet Airways,21/04/2019,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No info,7229
Indigo,3/04/2019,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No info,4049
Jet Airways,15/06/2019,Delhi,Cochin,22:50:00,19:00:00,1210,1.0,In-flight meal not included,10262
Indigo,9/03/2019,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No info,6297
Indigo,3/03/2019,Delhi,Cochin,08:25:00,21:00:00,755,1.0,No info,14871
Jet Airways,1/05/2019,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,No info,14388
Air India,21/05/2019,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No info,5510
Jet Airways,15/03/2019,Banglore,New Delhi,05:45:00,16:10:00,625,1.0,In-flight meal not included,9134
Multiple Carriers,21/03/2019,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No info,6717
Air India,12/03/2019,Mumbai,Hyderabad,19:40:00,09:10:00,810,2.0,No info,11647
Goair,27/03/2019,Delhi,Cochin,06:00:00,13:20:00,440,1.0,No info,4563
Multiple Carriers,15/06/2019,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No info,13504
Jet Airways,12/05/2019,Kolkata,Banglore,16:30:00,04:40:00,730,1.0,No info,14388
Jet Airways,3/05/2019,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,4544
Spicejet,6/06/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,3873
Multiple Carriers,24/06/2019,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No info,10678
Jet Airways,15/05/2019,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,In-flight meal not included,8586
Jet Airways,27/06/2019,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,10262
Air India,6/04/2019,Delhi,Cochin,06:10:00,23:00:00,1010,1.0,No info,5022
Vistara,6/05/2019,Kolkata,Banglore,07:10:00,22:40:00,930,1.0,No info,8452
Indigo,6/06/2019,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No info,5277
Air India,6/04/2019,Banglore,Delhi,13:20:00,16:10:00,170,0.0,No info,5176
Air India,1/04/2019,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No info,4729
Air Asia,15/04/2019,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No info,4409
Jet Airways,1/05/2019,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,In-flight meal not included,12384
Air India,6/06/2019,Kolkata,Banglore,09:25:00,01:20:00,955,2.0,No info,11458
Air India,9/03/2019,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No info,15704
Jet Airways,6/06/2019,Kolkata,Banglore,17:00:00,23:35:00,395,1.0,In-flight meal not included,13469
Multiple Carriers,21/05/2019,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No info,14848
Air India,12/05/2019,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No info,8576
Jet Airways,9/05/2019,Kolkata,Banglore,14:05:00,04:40:00,875,1.0,No info,13941
Jet Airways,9/03/2019,Mumbai,Hyderabad,06:30:00,08:00:00,90,0.0,No info,8040
Indigo,12/06/2019,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No info,3850
Spicejet,18/05/2019,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No info,8224
Air India,6/03/2019,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No info,5462
