airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Multiple Carriers,24/06/2019,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,13377
Jet Airways,06/03/2019,Banglore,New Delhi,07:00:00,13:15:00,375,1.0,No info,19225
Indigo,3/06/2019,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No info,3597
Indigo,12/03/2019,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No info,6297
Spicejet,27/04/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,4174
Jet Airways,18/05/2019,Delhi,Cochin,09:40:00,19:00:00,560,2.0,No info,15129
Air India,21/05/2019,Kolkata,Banglore,05:50:00,20:25:00,875,2.0,No info,12303
Vistara,12/03/2019,Mumbai,Hyderabad,07:30:00,09:25:00,1555,1.0,No info,12080
Spicejet,9/06/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No info,3597
Jet Airways,1/05/2019,Kolkata,Banglore,14:05:00,04:40:00,875,1.0,In-flight meal not included,8586
Multiple Carriers,27/05/2019,Delhi,Cochin,11:25:00,19:00:00,455,1.0,No info,9103
Multiple Carriers,21/03/2019,Delhi,Cochin,10:00:00,21:00:00,660,1.0,In-flight meal not included,8085
Jet Airways,3/03/2019,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,No info,5678
Goair,18/03/2019,Banglore,New Delhi,11:40:00,14:35:00,175,0.0,No info,4340
Multiple Carriers,21/03/2019,Delhi,Cochin,11:30:00,18:50:00,440,1.0,No info,11622
Air India,12/06/2019,Kolkata,Banglore,05:50:00,20:25:00,875,2.0,No info,12723
Jet Airways,12/03/2019,Banglore,New Delhi,07:00:00,21:20:00,860,1.0,No info,13817
Vistara,12/05/2019,Kolkata,Banglore,07:10:00,18:50:00,700,1.0,No info,8820
Jet Airways,18/03/2019,Banglore,New Delhi,08:55:00,18:25:00,570,1.0,No info,12284
Jet Airways,6/06/2019,Delhi,Cochin,21:25:00,12:35:00,910,2.0,In-flight meal not included,11270
Air Asia,15/03/2019,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No info,3782
Indigo,6/05/2019,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No info,4284
Air India,1/04/2019,Kolkata,Banglore,20:30:00,12:00:00,930,1.0,No info,7893
Jet Airways,12/05/2019,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,9663
Multiple Carriers,27/05/2019,Delhi,Cochin,11:30:00,01:30:00,840,1.0,In-flight meal not included,6733
Indigo,27/05/2019,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No info,6442
Spicejet,12/03/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No info,6300
Multiple Carriers,6/06/2019,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No info,9646
Jet Airways,12/06/2019,Delhi,Cochin,12:15:00,12:35:00,1460,2.0,No info,14300
Indigo,9/05/2019,Banglore,Delhi,04:00:00,06:50:00,170,0.0,No info,3943
Jet Airways,6/05/2019,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,No info,14388
Vistara,24/05/2019,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No info,5823
Air India,27/03/2019,Delhi,Cochin,05:55:00,19:15:00,2240,2.0,No info,8446
Air India,9/05/2019,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No info,10178
Air India,12/03/2019,Banglore,New Delhi,00:30:00,08:45:00,495,1.0,No info,13492
Multiple Carriers,27/05/2019,Delhi,Cochin,17:00:00,01:30:00,510,1.0,No info,7198
Spicejet,18/05/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No info,3597
Jet Airways,18/05/2019,Kolkata,Banglore,18:55:00,09:20:00,865,1.0,In-flight meal not included,9663
Jet Airways,21/06/2019,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,3210
Spicejet,1/05/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No info,2437
Jet Airways,18/05/2019,Kolkata,Banglore,20:25:00,22:05:00,1540,1.0,No info,14151
Multiple Carriers,27/06/2019,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No info,10678
Spicejet,24/06/2019,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No info,5583
Jet Airways,9/04/2019,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,No info,11822
Indigo,1/03/2019,Kolkata,Banglore,14:20:00,16:55:00,155,0.0,No info,6565
Goair,6/06/2019,Banglore,Delhi,20:55:00,23:40:00,165,0.0,No info,3419
Spicejet,9/06/2019,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No info,3971
Indigo,27/05/2019,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,6628
Jet Airways,27/04/2019,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No info,7229
Jet Airways,21/05/2019,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,No info,14388
Indigo,21/03/2019,Delhi,Cochin,07:35:00,22:20:00,885,1.0,No info,6558
Jet Airways,3/06/2019,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,10368
Multiple Carriers,6/03/2019,Delhi,Cochin,08:55:00,15:30:00,395,1.0,No info,15147
Jet Airways,27/06/2019,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,In-flight meal not included,11118
Indigo,9/03/2019,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No info,6297
Jet Airways,06/03/2019,Banglore,New Delhi,07:00:00,18:25:00,685,1.0,No info,16736
Multiple Carriers,6/06/2019,Delhi,Cochin,11:40:00,21:00:00,560,1.0,No info,7005
Jet Airways,15/06/2019,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No info,13292
Multiple Carriers,12/06/2019,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No info,7198
Indigo,27/06/2019,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No info,4804
Spicejet,24/06/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Indigo,15/05/2019,Chennai,Kolkata,14:45:00,17:05:00,140,0.0,No info,3597
Spicejet,18/04/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,4174
Vistara,6/06/2019,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No info,5088
Multiple Carriers,9/05/2019,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No info,10197
Jet Airways,15/05/2019,Kolkata,Banglore,18:55:00,16:20:00,1285,1.0,In-flight meal not included,10844
Indigo,15/06/2019,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No info,5601
Jet Airways,12/05/2019,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,No info,14151
Indigo,15/06/2019,Delhi,Cochin,08:35:00,16:10:00,455,1.0,No info,6442
Indigo,27/05/2019,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No info,4804
Indigo,21/05/2019,Kolkata,Banglore,06:35:00,12:10:00,335,2.0,No info,6103
Air Asia,9/04/2019,Delhi,Cochin,20:45:00,07:10:00,625,1.0,No info,6451
Air India,15/05/2019,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No info,7480
Jet Airways,12/05/2019,Kolkata,Banglore,21:10:00,04:40:00,450,1.0,No info,13941
Indigo,3/04/2019,Delhi,Cochin,07:35:00,12:10:00,275,1.0,No info,5073
Indigo,15/05/2019,Delhi,Cochin,07:15:00,12:30:00,315,1.0,No info,5636
Indigo,12/04/2019,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No info,5224
Jet Airways,15/06/2019,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No info,9564
Multiple Carriers,9/03/2019,Delhi,Cochin,02:15:00,12:55:00,640,1.0,In-flight meal not included,18260
Jet Airways,18/06/2019,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,5769
Air India,12/06/2019,Kolkata,Banglore,16:45:00,08:55:00,970,2.0,No info,14960
Air India,6/03/2019,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No info,7931
Multiple Carriers,15/05/2019,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No info,7670
Air India,24/06/2019,Delhi,Cochin,17:40:00,23:00:00,320,1.0,No info,7174
Jet Airways,27/06/2019,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,7229
Indigo,24/03/2019,Banglore,New Delhi,01:30:00,04:15:00,165,0.0,No info,4777
Multiple Carriers,6/03/2019,Delhi,Cochin,10:20:00,18:50:00,510,1.0,No info,15411
Indigo,1/06/2019,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No info,3943
Jet Airways,21/03/2019,Delhi,Cochin,05:25:00,18:50:00,2245,2.0,No info,12814
Jet Airways,9/05/2019,Kolkata,Banglore,06:30:00,10:05:00,1655,1.0,In-flight meal not included,8586
Jet Airways,1/04/2019,Kolkata,Banglore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,7064
Jet Airways,18/05/2019,Delhi,Cochin,17:30:00,04:25:00,655,1.0,In-flight meal not included,12373
Goair,24/03/2019,Banglore,New Delhi,20:55:00,23:50:00,175,0.0,No info,5706
Multiple Carriers,9/05/2019,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No info,14323
Jet Airways,21/03/2019,Delhi,Cochin,10:45:00,04:25:00,1060,2.0,In-flight meal not included,8367
Spicejet,3/03/2019,Kolkata,Banglore,17:15:00,19:45:00,150,0.0,No info,6251
Multiple Carriers,27/05/2019,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No info,15898
Air India,6/03/2019,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No info,16439
Indigo,6/03/2019,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No info,4778
Jet Airways,18/06/2019,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No info,8016
Air India,01/03/2019,Banglore,New Delhi,08:50:00,09:25:00,1475,2.0,No info,25430
Jet Airways,24/05/2019,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,No info,14571
Indigo,6/03/2019,Mumbai,Hyderabad,06:20:00,07:45:00,85,0.0,No info,4784
Jet Airways,06/03/2019,Banglore,New Delhi,16:55:00,11:25:00,1110,1.0,No info,17261
Indigo,12/05/2019,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No info,2227
Multiple Carriers,6/06/2019,Delhi,Cochin,10:20:00,21:00:00,640,1.0,No info,7005
Air India,9/05/2019,Kolkata,Banglore,09:25:00,07:55:00,1350,1.0,No info,8366
Jet Airways,24/03/2019,Kolkata,Banglore,19:45:00,12:00:00,975,1.0,No info,14231
Indigo,24/04/2019,Delhi,Cochin,16:00:00,21:00:00,300,1.0,No info,5065
Multiple Carriers,1/05/2019,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No info,9424
Jet Airways,9/06/2019,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,In-flight meal not included,10844
Air Asia,1/04/2019,Kolkata,Banglore,22:40:00,10:40:00,720,1.0,No info,5192
Jet Airways,21/03/2019,Banglore,New Delhi,20:35:00,11:25:00,890,1.0,In-flight meal not included,7832
Air India,01/03/2019,Banglore,New Delhi,11:50:00,13:00:00,1510,1.0,1 Long layover,15434
Air India,12/03/2019,Mumbai,Hyderabad,21:10:00,16:55:00,255,2.0,No info,16172
Air India,03/03/2019,Banglore,New Delhi,06:45:00,23:55:00,1030,2.0,No info,10573
Jet Airways,24/03/2019,Kolkata,Banglore,18:55:00,18:10:00,1395,1.0,In-flight meal not included,11134
Jet Airways,6/05/2019,Kolkata,Banglore,20:25:00,21:05:00,1480,1.0,No info,13067
Multiple Carriers,9/06/2019,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No info,7198
Indigo,18/06/2019,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No info,2227
Indigo,15/05/2019,Delhi,Cochin,21:05:00,00:20:00,195,0.0,No info,6834
Spicejet,6/06/2019,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No info,8224
Jet Airways,12/06/2019,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,In-flight meal not included,9899
Multiple Carriers,1/06/2019,Delhi,Cochin,10:20:00,01:30:00,910,1.0,No info,6795
Air India,12/06/2019,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No info,9443
Air India,01/03/2019,Banglore,New Delhi,11:05:00,22:10:00,665,2.0,Change airports,13576
Jet Airways,18/05/2019,Kolkata,Banglore,18:55:00,09:20:00,865,1.0,No info,14388
Indigo,3/03/2019,Delhi,Cochin,14:30:00,17:35:00,185,0.0,No info,7673
Jet Airways,3/03/2019,Delhi,Cochin,05:25:00,04:25:00,2820,2.0,No info,20064
Air India,18/03/2019,Banglore,New Delhi,11:05:00,22:10:00,665,2.0,No info,10846
Spicejet,6/06/2019,Kolkata,Banglore,11:35:00,18:50:00,435,1.0,No info,8479
Jet Airways,21/03/2019,Banglore,New Delhi,05:45:00,15:15:00,570,1.0,In-flight meal not included,7832
Jet Airways,27/05/2019,Delhi,Cochin,23:05:00,19:00:00,1195,2.0,No info,15129
Indigo,27/03/2019,Delhi,Cochin,04:55:00,12:00:00,425,1.0,No info,6171
Air India,9/05/2019,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No info,4667
Jet Airways,1/06/2019,Delhi,Cochin,22:50:00,12:35:00,825,1.0,No info,14714
Indigo,6/04/2019,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No info,4823
Air India,24/06/2019,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No info,11989
Air India,15/05/2019,Mumbai,Hyderabad,19:30:00,20:45:00,75,0.0,No info,3100
Jet Airways,27/06/2019,Delhi,Cochin,13:25:00,19:00:00,1775,2.0,No info,12819
Jet Airways,3/06/2019,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,No info,13292
Jet Airways,1/04/2019,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,7064
Air India,18/05/2019,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No info,13432
Jet Airways,6/04/2019,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,5198
Air India,9/06/2019,Kolkata,Banglore,16:50:00,05:35:00,765,2.0,No info,11642
Jet Airways,01/03/2019,Banglore,New Delhi,14:05:00,10:25:00,1220,1.0,No info,20800
Multiple Carriers,1/03/2019,Delhi,Cochin,14:35:00,22:20:00,465,1.0,No info,14762
Jet Airways,06/03/2019,Banglore,New Delhi,14:05:00,11:25:00,1280,1.0,In-flight meal not included,13712
Air India,24/03/2019,Banglore,New Delhi,10:00:00,12:45:00,165,0.0,No info,4441
Jet Airways,09/03/2019,Banglore,New Delhi,05:50:00,12:20:00,390,1.0,In-flight meal not included,10037
Air India,18/05/2019,Kolkata,Banglore,16:50:00,05:35:00,765,2.0,No info,11642
Jet Airways,21/05/2019,Delhi,Cochin,21:50:00,19:00:00,1270,1.0,In-flight meal not included,12898
Multiple Carriers,6/06/2019,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No info,7354
Jet Airways,24/05/2019,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,9663
Air Asia,1/06/2019,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No info,4409
Multiple Carriers,15/06/2019,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No info,16108
Indigo,3/06/2019,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No info,5224
Jet Airways,06/03/2019,Banglore,New Delhi,11:40:00,00:45:00,785,1.0,No info,14815
Jet Airways,9/06/2019,Kolkata,Banglore,14:05:00,04:40:00,875,1.0,No info,14178
Air India,3/06/2019,Delhi,Cochin,06:50:00,07:40:00,1490,2.0,No info,13381
Air India,6/03/2019,Mumbai,Hyderabad,06:00:00,15:15:00,1995,2.0,No info,14219
Multiple Carriers,6/03/2019,Delhi,Cochin,07:05:00,21:00:00,835,1.0,No info,17267
Indigo,15/06/2019,Delhi,Cochin,09:15:00,21:00:00,705,1.0,No info,6838
Multiple Carriers,21/03/2019,Delhi,Cochin,10:20:00,18:50:00,510,1.0,No info,11999
Jet Airways,9/06/2019,Delhi,Cochin,11:45:00,12:35:00,1490,2.0,No info,13882
Multiple Carriers,27/06/2019,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No info,13377
Multiple Carriers,27/05/2019,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No info,9315
Indigo,27/06/2019,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No info,5894
Jet Airways,9/05/2019,Delhi,Cochin,13:25:00,12:35:00,1390,2.0,No info,15129
Jet Airways,01/03/2019,Banglore,New Delhi,14:05:00,00:45:00,640,1.0,No info,26890
Air India,3/03/2019,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No info,4937
Air India,03/03/2019,Banglore,New Delhi,08:50:00,10:35:00,1545,2.0,No info,12358
Jet Airways,21/03/2019,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,6540
Air India,9/05/2019,Kolkata,Banglore,14:30:00,23:15:00,525,2.0,No info,14214
Multiple Carriers,21/05/2019,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No info,14067
Vistara,18/04/2019,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No info,6216
Indigo,21/04/2019,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No info,4591
Indigo,27/04/2019,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No info,4823
Spicejet,12/05/2019,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No info,3311
Jet Airways,12/03/2019,Banglore,New Delhi,18:55:00,10:25:00,930,1.0,No info,13817
Air India,18/05/2019,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No info,8879
Indigo,9/05/2019,Kolkata,Banglore,18:05:00,23:30:00,325,1.0,No info,6218
Multiple Carriers,15/06/2019,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No info,8614
Jet Airways,21/03/2019,Delhi,Cochin,16:00:00,18:50:00,1610,1.0,No info,12557
Air India,18/03/2019,Banglore,New Delhi,08:50:00,10:35:00,1545,2.0,No info,11885
Jet Airways,18/03/2019,Banglore,New Delhi,05:45:00,10:25:00,280,1.0,No info,12284
Jet Airways,15/05/2019,Kolkata,Banglore,17:00:00,10:55:00,1075,1.0,No info,14151
Goair,24/04/2019,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No info,5430
Air India,27/03/2019,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No info,7199
Indigo,1/05/2019,Kolkata,Banglore,15:15:00,20:05:00,290,1.0,No info,4775
Indigo,21/06/2019,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No info,5277
Multiple Carriers,12/06/2019,Delhi,Cochin,10:00:00,01:30:00,930,1.0,No info,13377
Jet Airways,12/05/2019,Kolkata,Banglore,21:10:00,12:00:00,890,1.0,In-flight meal not included,9663
Air Asia,18/05/2019,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No info,7353
Indigo,9/06/2019,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No info,4804
Multiple Carriers,6/06/2019,Delhi,Cochin,11:25:00,19:00:00,455,1.0,No info,10877
Indigo,21/03/2019,Delhi,Cochin,11:30:00,01:35:00,845,1.0,No info,7318
Spicejet,1/04/2019,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No info,5351
Indigo,03/03/2019,Banglore,New Delhi,16:55:00,19:45:00,170,0.0,No info,8855
Jet Airways,9/05/2019,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No info,15129
Air India,03/03/2019,Banglore,New Delhi,00:30:00,08:45:00,495,1.0,No info,11392
Spicejet,15/03/2019,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No info,6300
Vistara,12/04/2019,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No info,5403
Jet Airways,3/05/2019,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,5198
Jet Airways,21/05/2019,Kolkata,Banglore,06:30:00,08:15:00,1545,1.0,No info,13941
Indigo,3/03/2019,Delhi,Cochin,20:30:00,01:35:00,305,1.0,No info,8258
Jet Airways,21/03/2019,Banglore,New Delhi,08:00:00,07:40:00,1420,1.0,In-flight meal not included,7832
Jet Airways,27/06/2019,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,7202
Multiple Carriers,21/05/2019,Delhi,Cochin,12:50:00,21:00:00,490,1.0,No info,7485
Jet Airways,6/06/2019,Kolkata,Banglore,14:05:00,23:35:00,570,1.0,No info,14571
Jet Airways,21/03/2019,Banglore,New Delhi,07:00:00,15:15:00,495,1.0,In-flight meal not included,7832
Indigo,3/04/2019,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No info,3419
Indigo,27/03/2019,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No info,3858
Jet Airways,06/03/2019,Banglore,New Delhi,16:55:00,08:15:00,920,1.0,No info,16736
Vistara,12/05/2019,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No info,4668
Spicejet,21/04/2019,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No info,4991
Indigo,3/05/2019,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No info,4823
Indigo,1/06/2019,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No info,3943
Goair,1/06/2019,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No info,5048
Spicejet,21/05/2019,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,1965
Jet Airways,21/05/2019,Kolkata,Banglore,21:10:00,22:35:00,1525,1.0,In-flight meal not included,10844
Indigo,18/05/2019,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No info,2227
Multiple Carriers,27/05/2019,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No info,6795
Multiple Carriers,27/06/2019,Delhi,Cochin,13:15:00,22:30:00,555,1.0,No info,8018
Multiple Carriers,21/03/2019,Delhi,Cochin,08:00:00,15:30:00,450,1.0,No info,8307
Vistara,24/06/2019,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No info,6216
Indigo,6/05/2019,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No info,4804
Jet Airways,1/05/2019,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,No info,13941
Jet Airways,6/04/2019,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,5177
Spicejet,27/06/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No info,3873
Jet Airways,24/03/2019,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No info,5678
Multiple Carriers,6/03/2019,Delhi,Cochin,08:55:00,21:00:00,725,1.0,No info,15147
Indigo,3/05/2019,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No info,3943
Multiple Carriers,6/06/2019,Delhi,Cochin,06:00:00,19:00:00,780,1.0,No info,11789
Air India,24/06/2019,Delhi,Cochin,21:00:00,07:40:00,640,1.0,No info,8372
Jet Airways,18/05/2019,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,In-flight meal not included,12373
Spicejet,9/03/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No info,4622
Jet Airways,12/06/2019,Kolkata,Banglore,17:00:00,09:45:00,1005,1.0,No info,12692
Indigo,6/05/2019,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No info,4049
Air India,6/04/2019,Delhi,Cochin,17:40:00,23:00:00,320,1.0,No info,5232
Indigo,3/05/2019,Banglore,Delhi,00:30:00,03:25:00,175,0.0,No info,3943
Jet Airways,06/03/2019,Banglore,New Delhi,21:25:00,07:40:00,615,1.0,No info,16736
Air India,9/06/2019,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No info,6094
Indigo,24/03/2019,Banglore,New Delhi,01:30:00,04:15:00,165,0.0,No info,4238
Indigo,09/03/2019,Banglore,New Delhi,00:40:00,03:25:00,165,0.0,No info,4545
Jet Airways,3/03/2019,Delhi,Cochin,05:25:00,18:50:00,2245,2.0,No info,18799
Jet Airways,12/06/2019,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No info,13014
Indigo,6/05/2019,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No info,4423
Air Asia,6/03/2019,Kolkata,Banglore,10:20:00,12:55:00,155,0.0,No info,4384
Air India,12/05/2019,Kolkata,Banglore,10:00:00,01:20:00,920,2.0,No info,12140
Spicejet,15/06/2019,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No info,3873
Jet Airways,9/03/2019,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,11848
Jet Airways,27/03/2019,Delhi,Cochin,06:20:00,04:25:00,1325,2.0,No info,12273
Jet Airways,18/05/2019,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4050
Indigo,18/04/2019,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No info,4591
Vistara,18/06/2019,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No info,4668
Indigo,15/04/2019,Kolkata,Banglore,15:15:00,20:30:00,315,1.0,No info,4775
Jet Airways,12/06/2019,Kolkata,Banglore,06:30:00,19:50:00,800,1.0,No info,13626
Jet Airways,27/05/2019,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,12898
Jet Airways,3/06/2019,Delhi,Cochin,17:30:00,04:25:00,655,1.0,In-flight meal not included,10262
Vistara,01/03/2019,Banglore,New Delhi,07:00:00,09:40:00,160,0.0,No info,21520
Indigo,9/05/2019,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No info,9274
Air India,21/03/2019,Delhi,Cochin,13:15:00,09:25:00,1210,2.0,No info,7107
Indigo,1/05/2019,Kolkata,Banglore,19:35:00,23:15:00,220,1.0,No info,4226
Spicejet,12/03/2019,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No info,6982
Jet Airways,6/03/2019,Delhi,Cochin,19:45:00,19:45:00,1440,1.0,No info,17024
Air India,9/06/2019,Kolkata,Banglore,09:25:00,01:20:00,955,2.0,No info,11668
Indigo,24/03/2019,Kolkata,Banglore,15:10:00,20:15:00,305,1.0,No info,6762
Indigo,24/06/2019,Delhi,Cochin,16:10:00,22:30:00,380,1.0,No info,6412
Spicejet,6/06/2019,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,3841
Multiple Carriers,27/06/2019,Delhi,Cochin,11:30:00,19:15:00,465,1.0,No info,14848
Air Asia,18/05/2019,Delhi,Cochin,20:45:00,07:10:00,625,1.0,No info,7452
Jet Airways,12/03/2019,Mumbai,Hyderabad,08:15:00,16:35:00,500,2.0,No info,23843
Jet Airways,21/05/2019,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,No info,14781
Jet Airways,15/04/2019,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,6542
Jet Airways,12/03/2019,Banglore,New Delhi,05:45:00,20:20:00,875,1.0,No info,13817
